id,created_by,created_date,modified_by,modified_date,active_from,active_to,hierarchy_name,product_variant_code,product_tag,product_type,underlying_product_variant,attribute_list,asset_class,analysis_code_1,analysis_code_2,legal_entity,is_active_flag,business_units,irrbb_classification,z_spread_calculation,configuration_date,weekend_definition
62,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,71,IRS-Float,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":"""",""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""29"":"""",""30"":"""",""31"":"""",""33"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""39"":"""",""40"":"""",""41"":"""",""42"":"""",""44"":"""",""45"":"""",""52"":"""",""53"":""""}",None,None,None,ABC Ltd,None,Treasury ,Amenable,None,2020-12-31,None
63,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,72,LCRED-A,Credit Facility,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""26"":"""",""30"":"""",""31"":"""",""33"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""62"":"""",""63"":"""",""80"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2021-11-03,None
64,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,73,EQ-UQ,Non Maturing Investment,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""9"":"""",""12"":"""",""13"":"""",""18"":"""",""23"":"""",""26"":"""",""35"":"""",""52"":"""",""54"":"""",""55"":"""",""59"":"""",""66"":"""",""68"":"""",""77"":"""",""88"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2021-12-06,None
65,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,74,MF-OPEN,Non Maturing Investment,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""18"":"""",""23"":"""",""26"":"""",""32"":"""",""45"":"""",""46"":"""",""51"":"""",""52"":"""",""53"":"""",""59"":"""",""68"":"""",""77"":"""",""82"":"""",""88"":"""",""93"":"""",""98"":"""",""100"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2021-12-06,None
66,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,75,CD-A,Investment,Asset,None,"{""2"":"""",""9"":"""",""13"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Treasury ,Amenable,None,2021-12-22,None
70,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,79,RF-EXP,Other,Asset,None,"{""2"":"""",""3"":"""",""4"":"""",""13"":"""",""56"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2021-12-22,None
71,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,80,RENT,Other,Liability,None,"{""2"":"""",""3"":"""",""4"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2020-11-30,None
72,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,81,OPR-EXP,Other,Liability,None,"{""3"":"""",""4"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2020-07-30,None
73,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,82,EMP-EXP,Other,Liability,None,"{""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2020-11-30,None
74,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,83,OPER-INC,Other,Asset,None,"{""1"":"""",""3"":"""",""4"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Finance,Amenable,None,2020-11-30,None
75,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,84,FSBS,Secured Lending,Asset,None,"{""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""11"":"""",""12"":"""",""13"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""31"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""39"":"""",""40"":"""",""41"":"""",""42"":"""",""59"":"""",""60"":"""",""61"":"""",""69"":"""",""80"":"""",""88"":"""",""92"":"""",""94"":"""",""98"":"""",""105"":""""}",None,None,None,ABC Ltd,None,Treasury ,Amenable,None,2020-12-31,None
76,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,85,SBS,Secured Funding,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""18"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""29"":"""",""30"":"""",""31"":"""",""32"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""38"":"""",""45"":"""",""46"":"""",""47"":"""",""48"":"""",""49"":"""",""50"":"""",""51"":"""",""52"":"""",""53"":"""",""54"":"""",""55"":"""",""56"":"""",""57"":"""",""58"":"""",""59"":"""",""60"":"""",""61"":"""",""64"":"""",""65"":"""",""74"":"""",""75"":"""",""76"":"""",""82"":"""",""98"":"""",""101"":"""",""103"":""""}",None,None,None,ABC Ltd,None,Wholesale,Amenable,None,2020-12-31,None
77,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,86,OP-DEP-A,Deposits,Liability,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""13"":"""",""26"":"""",""30"":"""",""31"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-02-24,None
78,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,87,TRNS-DEP,Deposits,Liability,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""13"":"""",""14"":"""",""26"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":"""",""64"":""""}",None,None,None,ABC Ltd,None,Retail,Non-Amenable,None,2022-02-24,None
79,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,88,CREV-BG,LCBG,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":"""",""90"":"""",""91"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-02-24,None
80,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,89,LCREDR-A,Credit Facility-Outflow,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""23"":"""",""26"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-02-24,None
81,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,90,REV-BG,LCBG,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""26"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":"""",""82"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-02-24,None
82,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,91,REV-LCRED-A,Credit Facility-Outflow,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""26"":"""",""34"":"""",""35"":"""",""52"":"""",""59"":"""",""90"":"""",""91"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-02-24,None
83,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,297,NCA,Deposits-Asset,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""7"":"""",""12"":"""",""13"":"""",""26"":"""",""59"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-05-06,None
84,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,298,VCA,Deposits,Liability,None,"{""2"":"""",""3"":"""",""4"":"""",""6"":"""",""26"":"""",""59"":""""}",None,None,None,ABC Ltd,None,Wholesale,Non-Amenable,None,2022-05-06,None
85,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,299,CCOD-Unavailed,Credit Facility-Outflow,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""28"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""62"":"""",""63"":"""",""64"":""""}",None,None,None,ABC Ltd,None,Retail,Non-Amenable,None,2022-05-09,None
86,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,300,CCOD-Availed,Credit Facility,OBS,None,"{""1"":"" "",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""28"":"""",""29"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""39"":"""",""40"":"""",""51"":"""",""52"":"""",""59"":"""",""60"":"""",""97"":"""",""98"":"""",""99"":""""}",None,None,None,ABC Ltd,None,Retail,Non-Amenable,None,2022-05-09,None
87,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,305,IR-CAPS,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,Treasury,Less Amenable,None,2020-11-30,None
88,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,306,IR-FLOORS,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,Treasury,Less Amenable,None,2020-11-30,None
114,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,338,MD-A,Deposits-Asset,Asset,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""28"": """", ""31"": """", ""56"": """", ""57"": """", ""59"": """", ""65"": """", ""88"": """"}",None,None,None,ABC Ltd,Yes,Wholesale,Non-Amenable,None,2023-07-04,None
89,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,310,IRF-LONG,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
90,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,309,IRF-SHORT,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
91,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,307,FRA-LONG,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
92,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,308,FRA-SHORT,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
93,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,311,TBF-SHORT,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
94,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,312,TBF-LONG,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
95,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,313,CCS-FLOAT,Derivative,OBS,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",â€15â€:â€â€,â€16â€:â€â€,â€17â€:â€â€,""18"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""29"":"""",""34"":"""",""35"":"""",""45"":"""",""52"":"""",""59"":"""",""85"":"""",""87"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2022-09-27,None
96,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,314,OP-EQ,Derivative,OBS,None,"{""1"":"""",""2"":"""",""4"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""19"":"""",""20"":"""",""24"":"""",""26"":"""",""28"":"""",""32"":"""",""52"":"""",""59"":"""",""79"":"""",""82"":"""",""86"":"""",""87"":"""",""97"":"""",""98"":"""",""100"":""""}",None,None,None,ABC Ltd,Yes,None,Non-sensitive,None,2022-12-15,None
97,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,315,IR-SWAPTION,Derivative,OBS,None,"{""1"":"""",""2"":"""",""4"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":"""",""19"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""29"":"""",""31"":"""",""32"":"""",""34"":"""",""36"":"""",""37"":"""",""41"":"""",""52"":"""",""60"":"""",""82"":"""",""86"":"""",""87"":"""",""97"":"""",""98"":"""",""100"":""""}",None,None,None,ABC Ltd,Yes,None,Less Amenable,None,2022-12-15,None
98,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,317,FX-FORWARD,Derivative,OBS,None,"{""1"":"""",""2"":"""",""4"":"""",""6"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""19"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""28"":"""",""29"":"""",""34"":"""",""52"":"""",""59"":"""",""79"":"""",""82"":"""",""100"":""""}",None,None,None,ABC Ltd,Yes,None,Non-sensitive,None,2022-12-15,None
99,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,316,FX-OPTION,Derivative,OBS,None,"{""1"":"""",""2"":"""",""4"":"""",""6"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""19"":"""",""20"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""28"":"""",""32"":"""",""34"":"""",""52"":"""",""59"":"""",""79"":"""",""82"":"""",""86"":"""",""87"":"""",""97"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Non-sensitive,None,2022-12-15,None
100,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,324,FXDIG-OPTION,Derivative,OBS,None,"{""1"": """", ""2"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""9"": """", ""10"": """", ""12"": """", ""13"": """", ""14"": """", ""19"": """", ""20"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""34"": """", ""35"": """", ""51"": """", ""52"": """", ""59"": """", ""86"": """", ""87"": """", ""97"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Less Amenable,None,2023-05-09,None
101,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,326,FXBAR-OPTION,Derivative,OBS,None,"{""1"": """", ""2"": """", ""4"": """", ""6"": """", ""7"": """", ""9"": """", ""10"": """", ""12"": """", ""13"": """", ""14"": """", ""19"": """", ""20"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""34"": """", ""35"": """", ""51"": """", ""52"": """", ""53"": """", ""59"": """", ""82"": """", ""86"": """", ""87"": """", ""97"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Less Amenable,None,2023-05-09,None
102,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,325,FXAMR-OPTION,Derivative,OBS,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""8"": """", ""9"": """", ""10"": """", ""12"": """", ""13"": """", ""14"": """", ""19"": """", ""20"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""34"": """", ""35"": """", ""51"": """", ""52"": """", ""59"": """", ""86"": """", ""87"": """", ""93"": """", ""97"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Less Amenable,None,2023-05-09,None
103,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,327,AUTO-EMI,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Retail,Amenable,-,2020-11-30,None
104,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,328,PERSONAL-EMI,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Retail,Amenable,-,2020-11-30,None
132,revolutio_admin.antarescentral,2024-09-18 13:54:43,revolutio_admin.antarescentral,2024-09-18 13:54:43,2024-09-18 13:54:43,2099-07-05 00:00:00,348,FDBO,Borrowing,Liability,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""57"": """", ""59"": """", ""60"": """", ""61"": """", ""69"": """", ""80"": """", ""88"": """", ""92"": """", ""94"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,2023-10-31,None
